Year,Month,Region,Model,Units_Sold,Avg_Price_EUR,Revenue_EUR,BEV_Share,Premium_Share,GDP_Growth,Fuel_Price_Index,Calculated_Revenue,Date,Quarter,Revenue_per_unit,Sales_Lag_1,Sales_Lag_3,Sales_Lag_6,Sales_Rolling_3,Sales_Rolling_6,Sales_Growth,EV_Demand_Index
2021,8,RestOfWorld,X5,3524,68269,240579956,0.108,5.39,1.61,1.12,240579956,2021-08-01,3,68269.0,10194.0,9211.0,8051.0,8523.666666666666,7687.0,-0.65430645477732,0.12096000000000001
2021,8,RestOfWorld,X7,3007,90769,272942383,0.076,5.39,1.61,1.12,272942383,2021-08-01,3,90769.0,3524.0,11853.0,4075.0,5575.0,7509.0,-0.14670828603859254,0.08512
2021,8,RestOfWorld,i4,8606,64510,555173060,0.104,5.39,1.61,1.12,555173060,2021-08-01,3,64510.0,3007.0,10194.0,7265.0,5045.666666666667,7732.5,1.8619886930495508,0.11648
2021,8,RestOfWorld,iX,6685,73421,490819385,0.093,5.39,1.61,1.12,490819385,2021-08-01,3,73421.0,8606.0,3524.0,9211.0,6099.333333333333,7311.5,-0.2232163606785963,0.10416
2021,8,USA,5 Series,3540,62339,220680060,0.105,15.5,4.5,1.18,220680060,2021-08-01,3,62339.0,6685.0,3007.0,11853.0,6277.0,5926.0,-0.47045624532535524,0.12389999999999998
2021,8,RestOfWorld,5 Series,10803,61380,663088140,0.07,5.39,1.61,1.12,663088140,2021-08-01,3,61380.0,3540.0,8606.0,10194.0,7009.333333333333,6027.5,2.051694915254237,0.07840000000000001
2021,8,RestOfWorld,MINI,8325,41209,343064925,0.081,5.39,1.61,1.12,343064925,2021-08-01,3,41209.0,10803.0,6685.0,3524.0,7556.0,6827.666666666667,-0.2293807275756734,0.09072000000000001
2021,9,China,MINI,7672,42381,325147032,0.095,14.56,3.7,1.12,325147032,2021-09-01,3,42381.0,8325.0,3540.0,3007.0,8933.333333333334,7605.166666666667,-0.07843843843843845,0.10640000000000001
2021,9,China,i4,3664,64159,235078576,0.095,14.56,3.7,1.12,235078576,2021-09-01,3,64159.0,7672.0,10803.0,8606.0,6553.666666666667,6781.5,-0.5224191866527632,0.10640000000000001
2021,9,Europe,3 Series,8602,47121,405334842,0.089,19.74,2.39,1.15,405334842,2021-09-01,3,47121.0,3664.0,8325.0,6685.0,6646.0,7101.0,1.3477074235807862,0.10234999999999998
2021,9,Europe,5 Series,11088,62007,687533616,0.087,19.74,2.39,1.15,687533616,2021-09-01,3,62007.0,8602.0,7672.0,3540.0,7784.666666666667,8359.0,0.289002557544757,0.10004999999999999
2021,9,Europe,X3,4763,59096,281474248,0.099,19.74,2.39,1.15,281474248,2021-09-01,3,59096.0,11088.0,3664.0,10803.0,8151.0,7352.333333333333,-0.5704365079365079,0.11384999999999999
2021,9,Europe,X5,10966,70256,770427296,0.106,19.74,2.39,1.15,770427296,2021-09-01,3,70256.0,4763.0,8602.0,8325.0,8939.0,7792.5,1.3023304639932816,0.12189999999999998
2021,9,Europe,X7,10050,91435,918921750,0.096,19.74,2.39,1.15,918921750,2021-09-01,3,91435.0,10966.0,11088.0,7672.0,8593.0,8188.833333333333,-0.08353091373335764,0.1104
2021,9,Europe,MINI,13394,43514,582826516,0.101,19.74,2.39,1.15,582826516,2021-09-01,3,43514.0,10050.0,4763.0,3664.0,11470.0,9810.5,0.33273631840796014,0.11615
2021,9,China,3 Series,4105,46034,188969570,0.086,14.56,3.7,1.12,188969570,2021-09-01,3,46034.0,13394.0,10966.0,8602.0,9183.0,9061.0,-0.6935194863371659,0.09632
2021,9,China,5 Series,9609,62670,602196030,0.103,14.56,3.7,1.12,602196030,2021-09-01,3,62670.0,4105.0,10050.0,11088.0,9036.0,8814.5,1.340803897685749,0.11536
2021,9,China,X3,7032,56903,400141896,0.066,14.56,3.7,1.12,400141896,2021-09-01,3,56903.0,9609.0,13394.0,4763.0,6915.333333333333,9192.666666666666,-0.26818607555416796,0.07392000000000001
2021,9,China,X5,10986,69169,759890634,0.116,14.56,3.7,1.12,759890634,2021-09-01,3,69169.0,7032.0,4105.0,10966.0,9209.0,9196.0,0.5622866894197953,0.12992
2021,9,Europe,i4,13087,63219,827347053,0.101,19.74,2.39,1.15,827347053,2021-09-01,3,63219.0,10986.0,9609.0,10050.0,10368.333333333334,9702.166666666666,0.19124340069178958,0.11615
2021,9,China,X7,13226,90450,1196291700,0.093,14.56,3.7,1.12,1196291700,2021-09-01,3,90450.0,13087.0,7032.0,13394.0,12433.0,9674.166666666666,0.010621227172002756,0.10416
2021,9,China,iX,12615,75056,946831440,0.097,14.56,3.7,1.12,946831440,2021-09-01,3,75056.0,13226.0,10986.0,4105.0,12976.0,11092.5,-0.04619688492363527,0.10864000000000001
2021,9,Europe,iX,13136,76124,999964864,0.1,19.74,2.39,1.15,999964864,2021-09-01,3,76124.0,12615.0,13087.0,9609.0,12992.333333333334,11680.333333333334,0.04130003963535467,0.11499999999999999
2021,9,RestOfWorld,MINI,8582,42986,368905852,0.096,6.93,3.05,1.16,368905852,2021-09-01,3,42986.0,13136.0,13226.0,7032.0,11444.333333333334,11938.666666666666,-0.3466808769792935,0.11136
2021,9,RestOfWorld,iX,9311,74451,693213261,0.095,6.93,3.05,1.16,693213261,2021-09-01,3,74451.0,8582.0,12615.0,10986.0,10343.0,11659.5,0.08494523421113964,0.11019999999999999
2021,9,USA,3 Series,5770,48059,277300430,0.09,18.52,3.18,1.11,277300430,2021-09-01,3,48059.0,9311.0,13136.0,13087.0,7887.666666666667,10440.0,-0.3803028675759854,0.0999
2021,9,USA,5 Series,5022,61517,308938374,0.093,18.52,3.18,1.11,308938374,2021-09-01,3,61517.0,5770.0,8582.0,13226.0,6701.0,9072.666666666666,-0.12963604852686306,0.10323
2021,9,USA,X3,7693,58218,447871074,0.088,18.52,3.18,1.11,447871074,2021-09-01,3,58218.0,5022.0,9311.0,12615.0,6161.666666666667,8252.333333333334,0.5318598168060533,0.09768
2021,9,USA,X5,9770,70261,686449970,0.082,18.52,3.18,1.11,686449970,2021-09-01,3,70261.0,7693.0,5770.0,13136.0,7495.0,7691.333333333333,0.26998570128688426,0.09102000000000002
2021,9,USA,X7,14215,93386,1327481990,0.092,18.52,3.18,1.11,1327481990,2021-09-01,3,93386.0,9770.0,5022.0,8582.0,10559.333333333334,8630.166666666666,0.4549641760491301,0.10212
2021,9,USA,i4,4606,64464,296921184,0.09,18.52,3.18,1.11,296921184,2021-09-01,3,64464.0,14215.0,7693.0,9311.0,9530.333333333334,7846.0,-0.6759760816039395,0.0999
2021,9,RestOfWorld,3 Series,6178,46147,285096166,0.082,6.93,3.05,1.16,285096166,2021-09-01,3,46147.0,4606.0,9770.0,5770.0,8333.0,7914.0,0.3412939643942683,0.09512
2021,9,RestOfWorld,5 Series,4365,60849,265605885,0.095,6.93,3.05,1.16,265605885,2021-09-01,3,60849.0,6178.0,14215.0,5022.0,5049.666666666667,7804.5,-0.2934606668824863,0.11019999999999999
2021,9,RestOfWorld,X3,13258,58860,780365880,0.099,6.93,3.05,1.16,780365880,2021-09-01,3,58860.0,4365.0,4606.0,7693.0,7933.666666666667,8732.0,2.0373424971363114,0.11484
2021,9,RestOfWorld,X5,8117,68854,558887918,0.082,6.93,3.05,1.16,558887918,2021-09-01,3,68854.0,13258.0,6178.0,9770.0,8580.0,8456.5,-0.38776587720621514,0.09512
2021,9,RestOfWorld,X7,8612,91784,790443808,0.093,6.93,3.05,1.16,790443808,2021-09-01,3,91784.0,8117.0,4365.0,14215.0,9995.666666666666,7522.666666666667,0.06098312184304544,0.10787999999999999
2021,9,RestOfWorld,i4,7205,66786,481193130,0.091,6.93,3.05,1.16,481193130,2021-09-01,3,66786.0,8612.0,13258.0,4606.0,7978.0,7955.833333333333,-0.16337668369716674,0.10555999999999999
2021,9,USA,MINI,11672,40813,476369336,0.088,18.52,3.18,1.11,476369336,2021-09-01,3,40813.0,7205.0,8117.0,6178.0,9163.0,8871.5,0.6199861207494795,0.09768
2021,9,USA,iX,5666,75184,425992544,0.106,18.52,3.18,1.11,425992544,2021-09-01,3,75184.0,11672.0,8612.0,4365.0,8181.0,9088.333333333334,-0.5145647703906786,0.11766
2021,10,Europe,X3,5899,57633,339977067,0.097,19.12,2.4,1.18,339977067,2021-10-01,4,57633.0,5666.0,7205.0,13258.0,7745.666666666667,7861.833333333333,0.04112248499823501,0.11445999999999999
2021,10,Europe,X5,2719,68506,186267814,0.091,19.12,2.4,1.18,186267814,2021-10-01,4,68506.0,5899.0,11672.0,8117.0,4761.333333333333,6962.166666666667,-0.5390744193931174,0.10737999999999999
2021,10,Europe,X7,3822,91366,349200852,0.073,19.12,2.4,1.18,349200852,2021-10-01,4,91366.0,2719.0,5666.0,8612.0,4146.666666666667,6163.833333333333,0.4056638470025744,0.08614
2021,10,Europe,i4,12126,65357,792518982,0.106,19.12,2.4,1.18,792518982,2021-10-01,4,65357.0,3822.0,5899.0,7205.0,6222.333333333333,6984.0,2.172684458398744,0.12508
2021,10,Europe,iX,9496,73684,699703264,0.108,19.12,2.4,1.18,699703264,2021-10-01,4,73684.0,12126.0,2719.0,11672.0,8481.333333333334,6621.333333333333,-0.21688932871515754,0.12744
2021,10,China,X3,3811,59534,226884074,0.093,17.04,3.51,1.2,226884074,2021-10-01,4,59534.0,9496.0,3822.0,5666.0,8477.666666666666,6312.166666666667,-0.5986731255265375,0.11159999999999999
2021,10,China,X7,7780,93159,724777020,0.084,17.04,3.51,1.2,724777020,2021-10-01,4,93159.0,3811.0,12126.0,5899.0,7029.0,6625.666666666667,1.0414589346628182,0.1008
2021,10,China,5 Series,7780,61375,477497500,0.084,17.04,3.51,1.2,477497500,2021-10-01,4,61375.0,7780.0,9496.0,2719.0,6457.0,7469.166666666667,0.0,0.1008
2021,10,China,X5,6001,68940,413708940,0.1,17.04,3.51,1.2,413708940,2021-10-01,4,68940.0,7780.0,3811.0,3822.0,7187.0,7832.333333333333,-0.2286632390745501,0.12
2021,10,China,i4,7279,63681,463533999,0.088,17.04,3.51,1.2,463533999,2021-10-01,4,63681.0,6001.0,7780.0,12126.0,7020.0,7024.5,0.2129645059156806,0.10559999999999999
2021,10,Europe,3 Series,8780,47563,417603140,0.087,19.12,2.4,1.18,417603140,2021-10-01,4,47563.0,7279.0,7780.0,9496.0,7353.333333333333,6905.166666666667,0.20620964418189303,0.10265999999999999
2021,10,China,MINI,7082,42156,298548792,0.11,17.04,3.51,1.2,298548792,2021-10-01,4,42156.0,8780.0,6001.0,3811.0,7713.666666666667,7450.333333333333,-0.19339407744874715,0.132
2021,10,Europe,5 Series,5631,60691,341751021,0.109,19.12,2.4,1.18,341751021,2021-10-01,4,60691.0,7082.0,7279.0,7780.0,7164.333333333333,7092.166666666667,-0.2048856255295114,0.12861999999999998
2021,10,Europe,MINI,5578,42283,235854574,0.101,19.12,2.4,1.18,235854574,2021-10-01,4,42283.0,5631.0,8780.0,7780.0,6097.0,6725.166666666667,-0.00941218256082399,0.11918000000000001
2021,10,China,iX,8029,75693,607739097,0.098,17.04,3.51,1.2,607739097,2021-10-01,4,75693.0,5578.0,7082.0,6001.0,6412.666666666667,7063.166666666667,0.4394048045894585,0.1176
2021,10,China,3 Series,8843,46626,412313718,0.077,17.04,3.51,1.2,412313718,2021-10-01,4,46626.0,8029.0,5631.0,7279.0,7483.333333333333,7323.833333333333,0.10138248847926268,0.0924
2021,10,USA,3 Series,9601,47985,460703985,0.097,17.59,1.7,1.14,460703985,2021-10-01,4,47985.0,8843.0,5578.0,8780.0,8824.333333333334,7460.666666666667,0.08571751667985983,0.11058
2021,10,USA,X5,4325,69881,302235325,0.093,17.59,1.7,1.14,302235325,2021-10-01,4,69881.0,9601.0,8029.0,7082.0,7589.666666666667,7001.166666666667,-0.5495260910321842,0.10601999999999999
2021,10,USA,X7,8410,91554,769969140,0.088,17.59,1.7,1.14,769969140,2021-10-01,4,91554.0,4325.0,8843.0,5631.0,7445.333333333333,7464.333333333333,0.9445086705202312,0.10031999999999999
2021,10,USA,i4,8883,64264,570857112,0.096,17.59,1.7,1.14,570857112,2021-10-01,4,64264.0,8410.0,9601.0,5578.0,7206.0,8015.166666666667,0.056242568370986845,0.10944
2021,10,USA,iX,9874,75048,741023952,0.091,17.59,1.7,1.14,741023952,2021-10-01,4,75048.0,8883.0,4325.0,8029.0,9055.666666666666,8322.666666666666,0.11156140943374981,0.10373999999999999
2021,10,USA,MINI,8920,40152,358155840,0.089,17.59,1.7,1.14,358155840,2021-10-01,4,40152.0,9874.0,8410.0,8843.0,9225.666666666666,8335.5,-0.09661737897508604,0.10145999999999998
2021,10,RestOfWorld,X5,8305,70617,586474185,0.089,6.19,3.94,1.16,586474185,2021-10-01,4,70617.0,8920.0,8883.0,9601.0,9033.0,8119.5,-0.06894618834080712,0.10323999999999998
2021,10,RestOfWorld,i4,10082,64887,654190734,0.108,6.19,3.94,1.16,654190734,2021-10-01,4,64887.0,8305.0,9874.0,4325.0,9102.333333333334,9079.0,0.2139674894641781,0.12528
2021,10,RestOfWorld,5 Series,10053,63986,643251258,0.103,6.19,3.94,1.16,643251258,2021-10-01,4,63986.0,10082.0,8920.0,8410.0,9480.0,9352.833333333334,-0.002876413410037637,0.11947999999999999
2021,10,RestOfWorld,X7,11427,91657,1047364539,0.116,6.19,3.94,1.16,1047364539,2021-10-01,4,91657.0,10053.0,8305.0,8883.0,10520.666666666666,9776.833333333334,0.13667561921814375,0.13455999999999999
2021,10,RestOfWorld,iX,9853,75803,746886959,0.096,6.19,3.94,1.16,746886959,2021-10-01,4,75803.0,11427.0,10082.0,9874.0,10444.333333333334,9773.333333333334,-0.1377439397917214,0.11136
2021,10,USA,5 Series,11378,62181,707495418,0.091,17.59,1.7,1.14,707495418,2021-10-01,4,62181.0,9853.0,10053.0,8920.0,10886.0,10183.0,0.15477519537196782,0.10373999999999999
2021,10,RestOfWorld,3 Series,7577,48888,370424376,0.08,6.19,3.94,1.16,370424376,2021-10-01,4,48888.0,11378.0,11427.0,8305.0,9602.666666666666,10061.666666666666,-0.33406574090349794,0.0928
2021,10,USA,X3,4966,57098,283548668,0.092,17.59,1.7,1.14,283548668,2021-10-01,4,57098.0,7577.0,9853.0,10082.0,7973.666666666667,9209.0,-0.3445954863402402,0.10487999999999999
2021,10,RestOfWorld,MINI,11354,40955,465003070,0.082,6.19,3.94,1.16,465003070,2021-10-01,4,40955.0,4966.0,11378.0,10053.0,7965.666666666667,9425.833333333334,1.2863471606927104,0.09512
2021,10,RestOfWorld,X3,7327,57462,421024074,0.087,6.19,3.94,1.16,421024074,2021-10-01,4,57462.0,11354.0,7577.0,11427.0,7882.333333333333,8742.5,-0.3546767658974811,0.10091999999999998
2021,11,China,MINI,6142,42371,260242682,0.089,19.36,4.0,1.13,260242682,2021-11-01,4,42371.0,7327.0,4966.0,9853.0,8274.333333333334,8124.0,-0.161730585505664,0.10056999999999998
2021,11,Europe,X5,2657,70567,187496519,0.105,20.04,1.41,1.19,187496519,2021-11-01,4,70567.0,6142.0,11354.0,11378.0,5375.333333333333,6670.5,-0.5674047541517422,0.12494999999999999
2021,11,China,i4,9939,64490,640966110,0.081,19.36,4.0,1.13,640966110,2021-11-01,4,64490.0,2657.0,7327.0,7577.0,6246.0,7064.166666666667,2.7406849830636055,0.09153
2021,11,China,iX,3513,75263,264398919,0.101,19.36,4.0,1.13,264398919,2021-11-01,4,75263.0,9939.0,6142.0,4966.0,5369.666666666667,6822.0,-0.646543917899185,0.11413
2021,11,Europe,3 Series,9109,47681,434326229,0.118,20.04,1.41,1.19,434326229,2021-11-01,4,47681.0,3513.0,2657.0,11354.0,7520.333333333333,6447.833333333333,1.5929405066894393,0.14042
2021,11,Europe,X3,6395,57031,364713245,0.085,20.04,1.41,1.19,364713245,2021-11-01,4,57031.0,9109.0,9939.0,7327.0,6339.0,6292.5,-0.2979470853002525,0.10115
2021,11,Europe,X7,10389,93579,972192231,0.077,20.04,1.41,1.19,972192231,2021-11-01,4,93579.0,6395.0,3513.0,6142.0,8631.0,7000.333333333333,0.6245504300234559,0.09162999999999999
2021,11,Europe,MINI,3804,43740,166386960,0.078,20.04,1.41,1.19,166386960,2021-11-01,4,43740.0,10389.0,9109.0,2657.0,6862.666666666667,7191.5,-0.633843488304938,0.09282
2021,11,China,3 Series,9041,49254,445305414,0.091,19.36,4.0,1.13,445305414,2021-11-01,4,49254.0,3804.0,6395.0,9939.0,7744.666666666667,7041.833333333333,1.3767087276551,0.10282999999999999
2021,11,China,5 Series,7339,63201,463832139,0.086,19.36,4.0,1.13,463832139,2021-11-01,4,63201.0,9041.0,10389.0,3513.0,6728.0,7679.5,-0.18825351177967042,0.09717999999999999
2021,11,China,X3,5782,59446,343716772,0.114,19.36,4.0,1.13,343716772,2021-11-01,4,59446.0,7339.0,3804.0,9109.0,7387.333333333333,7125.0,-0.21215424444747244,0.12882
2021,11,China,X5,4250,70778,300806500,0.085,19.36,4.0,1.13,300806500,2021-11-01,4,70778.0,5782.0,9041.0,6395.0,5790.333333333333,6767.5,-0.2649602213766863,0.09605
2021,11,China,X7,5625,91749,516088125,0.105,19.36,4.0,1.13,516088125,2021-11-01,4,91749.0,4250.0,7339.0,10389.0,5219.0,5973.5,0.32352941176470584,0.11864999999999998
2021,11,Europe,iX,2793,73790,206095470,0.087,20.04,1.41,1.19,206095470,2021-11-01,4,73790.0,5625.0,5782.0,3804.0,4222.666666666667,5805.0,-0.5034666666666667,0.10352999999999998
2021,11,Europe,5 Series,3232,63841,206334112,0.08,20.04,1.41,1.19,206334112,2021-11-01,4,63841.0,2793.0,4250.0,9041.0,3883.3333333333335,4836.833333333333,0.15717866093805943,0.09519999999999999
2021,11,Europe,i4,11146,65355,728446830,0.084,20.04,1.41,1.19,728446830,2021-11-01,4,65355.0,3232.0,5625.0,7339.0,5723.666666666667,5471.333333333333,2.448638613861386,0.09996000000000001
2021,11,USA,MINI,4102,41872,171758944,0.099,19.36,2.37,1.18,171758944,2021-11-01,4,41872.0,11146.0,2793.0,5782.0,6160.0,5191.333333333333,-0.6319755966265925,0.11682
2021,11,RestOfWorld,MINI,2980,40386,120350280,0.088,5.49,1.86,1.17,120350280,2021-11-01,4,40386.0,4102.0,3232.0,4250.0,6076.0,4979.666666666667,-0.27352510970258415,0.10295999999999998
2021,11,USA,X7,12413,93226,1157214338,0.103,19.36,2.37,1.18,1157214338,2021-11-01,4,93226.0,2980.0,11146.0,5625.0,6498.333333333333,6111.0,3.165436241610738,0.12153999999999998
2021,11,USA,3 Series,9928,49613,492557864,0.107,19.36,2.37,1.18,492557864,2021-11-01,4,49613.0,12413.0,4102.0,2793.0,8440.333333333334,7300.166666666667,-0.20019334568597436,0.12625999999999998
2021,11,RestOfWorld,3 Series,9875,47189,465991375,0.105,5.49,1.86,1.17,465991375,2021-11-01,4,47189.0,9928.0,2980.0,3232.0,10738.666666666666,8407.333333333334,-0.005338436744560804,0.12284999999999999
2021,11,USA,5 Series,3797,60110,228237670,0.109,19.36,2.37,1.18,228237670,2021-11-01,4,60110.0,9875.0,12413.0,11146.0,7866.666666666667,7182.5,-0.6154936708860759,0.12861999999999998
2021,11,USA,X5,9565,68577,655939005,0.09,19.36,2.37,1.18,655939005,2021-11-01,4,68577.0,3797.0,9928.0,4102.0,7745.666666666667,8093.0,1.519094021595997,0.10619999999999999
2021,11,USA,i4,9517,66992,637562864,0.091,19.36,2.37,1.18,637562864,2021-11-01,4,66992.0,9565.0,9875.0,2980.0,7626.333333333333,9182.5,-0.005018295870360734,0.10737999999999999
2021,11,USA,X3,7879,57755,455051645,0.092,19.36,2.37,1.18,455051645,2021-11-01,4,57755.0,9517.0,3797.0,12413.0,8987.0,8426.833333333334,-0.17211306083849953,0.10855999999999999
2021,11,RestOfWorld,5 Series,8085,62125,502280625,0.089,5.49,1.86,1.17,502280625,2021-11-01,4,62125.0,7879.0,9565.0,9928.0,8493.666666666666,8119.666666666667,0.026145449930194298,0.10412999999999999
2021,11,RestOfWorld,X3,9930,57207,568065510,0.094,5.49,1.86,1.17,568065510,2021-11-01,4,57207.0,8085.0,9517.0,9875.0,8631.333333333334,8128.833333333333,0.228200371057514,0.10998
2021,11,RestOfWorld,X5,4549,70293,319762857,0.098,5.49,1.86,1.17,319762857,2021-11-01,4,70293.0,9930.0,7879.0,3797.0,7521.333333333333,8254.166666666666,-0.5418932527693857,0.11466
2021,11,RestOfWorld,X7,7685,92952,714336120,0.103,5.49,1.86,1.17,714336120,2021-11-01,4,92952.0,4549.0,8085.0,9565.0,7388.0,7940.833333333333,0.6893822818201802,0.12050999999999999
2021,11,RestOfWorld,i4,6697,65716,440100052,0.091,5.49,1.86,1.17,440100052,2021-11-01,4,65716.0,7685.0,9930.0,9517.0,6310.333333333333,7470.833333333333,-0.12856213402732597,0.10647
2021,11,RestOfWorld,iX,2785,76106,211955210,0.097,5.49,1.86,1.17,211955210,2021-11-01,4,76106.0,6697.0,4549.0,7879.0,5722.333333333333,6621.833333333333,-0.5841421532029267,0.11349
2021,11,USA,iX,3534,74944,264852096,0.096,19.36,2.37,1.18,264852096,2021-11-01,4,74944.0,2785.0,7685.0,8085.0,4338.666666666667,5863.333333333333,0.26894075403949724,0.11327999999999999
2021,12,Europe,iX,4665,74808,348979320,0.085,19.94,2.8,1.2,348979320,2021-12-01,4,74808.0,3534.0,6697.0,9930.0,3661.3333333333335,4985.833333333333,0.3200339558573855,0.10200000000000001
2021,12,Europe,5 Series,10196,60689,618785044,0.09,19.94,2.8,1.2,618785044,2021-12-01,4,60689.0,4665.0,2785.0,4549.0,6131.666666666667,5927.0,1.1856377277599144,0.108
2021,12,Europe,X3,9715,58256,565957040,0.078,19.94,2.8,1.2,565957040,2021-12-01,4,58256.0,10196.0,3534.0,7685.0,8192.0,6265.333333333333,-0.04717536288740687,0.0936
2021,12,Europe,X5,4690,68583,321654270,0.102,19.94,2.8,1.2,321654270,2021-12-01,4,68583.0,9715.0,4665.0,6697.0,8200.333333333334,5930.833333333333,-0.5172413793103448,0.12239999999999998
2021,12,Europe,X7,10366,90115,934132090,0.089,19.94,2.8,1.2,934132090,2021-12-01,4,90115.0,4690.0,10196.0,2785.0,8257.0,7194.333333333333,1.210234541577825,0.10679999999999999
2021,12,Europe,3 Series,8113,47321,383915273,0.1,19.94,2.8,1.2,383915273,2021-12-01,4,47321.0,10366.0,9715.0,3534.0,7723.0,7957.5,-0.21734516689176153,0.12
2021,12,Europe,i4,11914,63446,755895644,0.098,19.94,2.8,1.2,755895644,2021-12-01,4,63446.0,8113.0,4690.0,4665.0,10131.0,9165.666666666666,0.46850733390854193,0.1176
2021,12,China,5 Series,7388,60386,446131768,0.11,16.14,3.31,1.12,446131768,2021-12-01,4,60386.0,11914.0,10366.0,10196.0,9138.333333333334,8697.666666666666,-0.3798892059761625,0.12320000000000002
2021,12,China,X3,8749,56983,498544267,0.094,16.14,3.31,1.12,498544267,2021-12-01,4,56983.0,7388.0,8113.0,9715.0,9350.333333333334,8536.666666666666,0.18421765024363834,0.10528000000000001
2021,12,China,X5,9720,67351,654651720,0.098,16.14,3.31,1.12,654651720,2021-12-01,4,67351.0,8749.0,11914.0,4690.0,8619.0,9375.0,0.11098411246999662,0.10976000000000001
2021,12,China,X7,14353,91024,1306467472,0.095,16.14,3.31,1.12,1306467472,2021-12-01,4,91024.0,9720.0,7388.0,10366.0,10940.666666666666,10039.5,0.4766460905349794,0.10640000000000001
2021,12,China,i4,13473,64469,868590837,0.092,16.14,3.31,1.12,868590837,2021-12-01,4,64469.0,14353.0,8749.0,8113.0,12515.333333333334,10932.833333333334,-0.061311224134327325,0.10304
2021,12,China,MINI,14144,42549,601813056,0.082,16.14,3.31,1.12,601813056,2021-12-01,4,42549.0,13473.0,9720.0,11914.0,13990.0,11304.5,0.04980331032435248,0.09184000000000002
2021,12,Europe,MINI,6521,41047,267667487,0.109,19.94,2.8,1.2,267667487,2021-12-01,4,41047.0,14144.0,14353.0,7388.0,11379.333333333334,11160.0,-0.5389564479638009,0.1308
2021,12,China,iX,8002,76169,609504338,0.081,16.14,3.31,1.12,609504338,2021-12-01,4,76169.0,6521.0,13473.0,8749.0,9555.666666666666,11035.5,0.22711240607268834,0.09072000000000001
2021,12,China,3 Series,7276,49847,362686772,0.106,16.14,3.31,1.12,362686772,2021-12-01,4,49847.0,8002.0,14144.0,9720.0,7266.333333333333,10628.166666666666,-0.09072731817045743,0.11872
2021,12,USA,3 Series,13922,46973,653958106,0.093,14.85,2.49,1.15,653958106,2021-12-01,4,46973.0,7276.0,6521.0,14353.0,9733.333333333334,10556.333333333334,0.9134139637163277,0.10694999999999999
